cle_interop,uid_adresse,numero,suffixe,pseudo_numero,voie_code,code_postal,libelle_acheminement,destination_principale,commune_code,commune_nom,source,long,lat,x,y,position,date_der_maj,Type de voie,Nom de voie,Valeur fonciere,Surface reelle bati,Date mutation,vf_square_meter_price
75101_8855_00003,,3,,False,8855,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3423585,48.86174929999999,651751.71,6862613.79,entr��e,2018-10-30,rue,sauval,"260000,00",26.0,05/08/2014,10000.0
75101_9631_00014,,14,,False,9631,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3434096,48.861776299999995,651828.85,6862616.15,entr��e,2018-10-30,rue,vauvilliers,"350000,00",35.0,13/01/2014,10000.0
75101_7619_00031,,31,,False,7619,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3448221,48.8612289,651931.97,6862554.42,entr��e,2018-10-30,rue,pont neuf,"200000,00",20.0,04/11/2014,10000.0
75101_7619_00023,,23,,False,7619,75001.0,PARIS,inconnue,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3443071,48.8605317,651893.54,6862477.21,entr��e,2018-10-30,rue,pont neuf,"25000000,00",895.0,25/11/2014,27932.96089385475
75101_8397_00023,,23,,False,8397,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3438584,48.861090000000004,651861.14,6862539.56,entr��e,2018-10-30,rue,roule,"311942,00",30.0,06/08/2014,10398.066666666668
75101_8397_00019,,19,,False,8397,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3437568,48.860896200000006,651853.5,6862518.08,entr��e,2018-10-30,rue,roule,"171225,00",23.0,07/02/2014,7444.565217391304
75101_8397_00017,,17,,False,8397,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3436965,48.860781,651848.97,6862505.3,entr��e,2018-10-30,rue,roule,"1645842,00",145.0,14/11/2014,11350.63448275862
75101_8397_00003,,3,,False,8397,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3434667,48.8603426,651831.71,6862456.7,entr��e,2018-10-30,rue,roule,"9635000,00",132.0,02/10/2014,72992.42424242424
75101_8249_00140,,140,,False,8249,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.343036,48.860312799999996,651800.08,6862453.65,entr��e,2018-10-30,rue,rivoli,"1475000,00",191.0,02/10/2014,7722.513089005236
75101_8249_00140_a,,140,A,False,8249,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3431486,48.8604826,651808.5,6862472.46,entr��e,2018-10-30,rue,rivoli,"1475000,00",191.0,02/10/2014,7722.513089005236
75101_0407_00056,,56,,False,0407,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.342605,48.861086799999995,651769.18,6862539.97,entr��e,2018-10-30,rue,l'arbre sec,"185000,00",24.0,22/12/2014,7708.333333333333
75101_0407_00047,,47,,False,0407,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3424026000000002,48.861234700000004,651754.47,6862556.54,entr��e,2018-10-30,rue,l'arbre sec,"2200000,00",106.0,19/05/2014,20754.716981132075
75101_0407_00045,,45,,False,0407,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3424002,48.861188500000004,651754.25,6862551.4,entr��e,2018-10-30,rue,l'arbre sec,"3500000,00",108.0,23/12/2014,32407.40740740741
75101_8249_00158,,158,,False,8249,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3401354,48.861294799999996,651588.19,6862564.61,entr��e,2018-10-30,rue,rivoli,"1400000,00",120.0,15/05/2014,11666.666666666666
75101_1105_00020,,20,,False,1105,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3386734000000002,48.8634321,651482.92,6862803.16,entr��e,2018-10-30,rue,bons enfants,"1800000,00",760.0,16/10/2014,2368.4210526315787
75101_8212_00049,,49,,False,8212,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3371458,48.8663842,651373.61,6863132.35,entr��e,2018-10-30,rue,richelieu,"200000,00",16.0,29/08/2014,12500.0
75101_8212_00020,,20,,False,8212,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.336472,48.8647791,651322.68,6862954.29,entr��e,2018-10-30,rue,richelieu,"110000,00",65.0,08/09/2014,1692.3076923076924
75101_8212_00029,,29,,False,8212,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3364039,48.8650308,651317.92,6862982.32,entr��e,2018-10-30,rue,richelieu,"640480,00",50.0,11/07/2014,12809.6
75101_8212_00034,,34,,False,8212,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3368900000000004,48.8655765,651354.09,6863042.69,entr��e,2018-10-30,rue,richelieu,"682500,00",42.0,12/06/2014,16250.0
75101_8212_00040,,40,,False,8212,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3370347999999996,48.8658535,651364.97,6863073.41,entr��e,2018-10-30,rue,richelieu,"1850000,00",5.0,04/06/2014,370000.0
75101_8212_00046,,46,,False,8212,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3371526,48.86607720000001,651373.82,6863098.21,entr��e,2018-10-30,rue,richelieu,"320000,00",33.0,28/08/2014,9696.969696969696
75101_7348_00015,,15,,False,7348,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3380857,48.8664137,651442.59,6863135.05,entr��e,2018-10-30,rue,petits champs,"1275000,00",13.0,30/04/2014,98076.92307692308
75101_7348_00013,,13,,False,7348,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3382865,48.866366299999996,651457.27,6863129.66,entr��e,2018-10-30,rue,petits champs,"350000,00",177.0,22/04/2014,1977.4011299435028
75101_7348_00007,,7,,False,7348,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3388054,48.8662422,651495.22,6863115.54,entr��e,2018-10-30,rue,petits champs,"341738,65",26.0,02/06/2014,13143.794230769232
75101_8740_00004,,4,,False,8740,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.331562,48.8641716,650961.92,6862889.78,entr��e,2018-10-30,rue,st - roch,"1350000,00",70.0,13/06/2014,19285.714285714286
75101_7348_00055,,55,,False,7348,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3347564,48.86718610000001,651199.08,6863222.99,entr��e,2018-10-30,rue,petits champs,"1050000,00",129.0,29/12/2014,8139.53488372093
75101_6603_00012,,12,,False,6603,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3352021,48.866896600000004,651231.51,6863190.52,entr��e,2018-10-30,rue,moulins,"206000,00",18.0,14/10/2014,11444.444444444445
75101_6603_00006,,6,,False,6603,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3350616,48.8666347,651220.95,6863161.49,entr��e,2018-10-30,rue,moulins,"160000,00",16.0,28/11/2014,10000.0
75101_8534_00037,,37,,False,8534,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3354784,48.866321,651251.24,6863126.35,entr��e,2018-10-30,rue,ste-anne,"265000,00",29.0,01/07/2014,9137.931034482759
75101_8534_00034,,34,,False,8534,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3357996,48.8666782,651275.13,6863165.87,entr��e,2018-10-30,rue,ste-anne,"440980,00",43.0,28/02/2014,10255.348837209302
75101_7348_00041,,41,,False,7348,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.336104,48.8668751,651297.65,6863187.57,entr��e,2018-10-30,rue,petits champs,"450000,00",60.0,03/01/2014,7500.0
75101_7348_00031,,31,,False,7348,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3367972999999997,48.866712899999996,651348.35,6863169.11,entr��e,2018-10-30,rue,petits champs,"374680,00",35.0,28/08/2014,10705.142857142857
75101_7348_00027,,27,,False,7348,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3371217,48.8666407,651372.08,6863160.88,entr��e,2018-10-30,rue,petits champs,"110000,00",11.0,16/12/2014,10000.0
75101_8212_00043,,43,,False,8212,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3369362000000002,48.866042799999995,651357.92,6863094.52,entr��e,2018-10-30,rue,richelieu,"1850000,00",182.0,30/06/2014,10164.835164835165
75101_8534_00011_bis,,11,bis,False,8534,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3353616,48.8661485,651242.51,6863107.24,entr��e,2018-10-30,rue,ste-anne,"206000,00",20.0,01/08/2014,10300.0
75101_8534_00011,,11,,False,8534,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3352986000000002,48.866035499999995,651237.78,6863094.71,entr��e,2018-10-30,rue,ste-anne,"206000,00",20.0,01/08/2014,10300.0
75101_8740_00030,,30,,False,8740,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3329835,48.8663517,651068.24,6863131.3,entr��e,2018-10-30,rue,st - roch,"615300,00",68.0,28/11/2014,9048.529411764706
75101_7902_00001,,1,,False,7902,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3323601000000003,48.8642477,651020.54,6862897.74,entr��e,2018-10-30,rue,pyramides,"290000,00",30.0,01/08/2014,9666.666666666666
75101_0433_00005,,5,,False,0433,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3339772,48.86445120000001,651139.36,6862919.37,entr��e,2018-10-30,rue,d'argenteuil,"45900,00",0.0,11/03/2014,inf
75101_0433_00008,,8,,False,0433,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3340145,48.8649558,651142.57,6862975.45,entr��e,2018-10-30,rue,d'argenteuil,"2029000,00",160.0,29/08/2014,12681.25
75101_8212_00023,,23,,False,8212,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3362529999999997,48.8646789,651306.52,6862943.28,entr��e,2018-10-30,rue,richelieu,"230000,00",16.0,17/02/2014,14375.0
75101_8212_00027,,27,,False,8212,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3363408,48.8649107,651313.18,6862969.0,entr��e,2018-10-30,rue,richelieu,"880000,00",96.0,16/09/2014,9166.666666666666
75101_3082_00003,,3,,False,3082,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3338965,48.863603499999996,651132.64,6862825.16,entr��e,2018-10-30,rue,l 'echelle,"1475000,00",0.0,04/04/2014,inf
75101_8249_00186,,186,,False,8249,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3332247,48.8634835,651083.25,6862812.23,entr��e,2018-10-30,rue,rivoli,"210000,00",22.0,27/10/2014,9545.454545454546
75101_8249_00188,,188,,False,8249,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3330764999999998,48.8635304,651072.42,6862817.54,entr��e,2018-10-30,rue,rivoli,"2475819,61",275.0,31/03/2014,9002.9804
75101_1603_00004,,4,,False,1603,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3277396,48.8655654,650682.82,6863047.14,entr��e,2018-10-30,rue,castiglione,"2506100,00",172.0,16/12/2014,14570.348837209302
75101_8249_00226,,226,,False,8249,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3283744,48.8650594,650728.91,6862990.48,entr��e,2018-10-30,rue,rivoli,"169310,00",97.0,11/09/2014,1745.4639175257732
75101_8249_00220,,220,,False,8249,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.328864,48.86490120000001,650764.68,6862972.58,entr��e,2018-10-30,rue,rivoli,"7620000,00",60.0,27/10/2014,127000.0
75101_0191_00003,,3,,False,0191,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3295005,48.8650481,650811.51,6862988.52,entr��e,2018-10-30,rue,d'alger,"575700,00",42.0,21/11/2014,13707.142857142857
75101_6537_00008,,8,,False,6537,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3290121,48.8656244,650776.23,6863052.9,entr��e,2018-10-30,rue,mont-thabor,"880000,00",89.0,16/12/2014,9887.640449438202
75101_9864_00003,,3,,False,9864,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3303141,48.8648407,650871.0,6862964.95,entr��e,2018-10-30,rue,vingt-neuf juillet,"142000,00",0.0,02/05/2014,inf
75101_8641_00007,,7,,False,8641,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3313744,48.8660506,650949.92,6863098.82,entr��e,2018-10-30,rue,st-hyacinthe,"620000,00",57.0,22/07/2014,10877.192982456141
75101_8249_00198,,198,,False,8249,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3310228,48.8641946,650922.38,6862892.67,entr��e,2018-10-30,rue,rivoli,"405000,00",0.0,28/08/2014,inf
75101_2543_00029,,29,,False,2543,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3310935,48.8680347,650931.18,6863319.61,entr��e,2018-10-30,rue,danielle casanova,"250000,00",0.0,13/10/2014,inf
75101_2543_00021,,21,,False,2543,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3318368,48.8678641,650985.55,6863300.18,entr��e,2018-10-30,rue,danielle casanova,"1812300,00",172.0,25/07/2014,10536.627906976744
75101_8740_00039,,39,,False,8740,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3327859,48.8662854,651053.69,6863124.06,entr��e,2018-10-30,rue,st - roch,"210000,00",33.0,25/04/2014,6363.636363636364
75101_8641_00008,,8,,False,8641,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.331727,48.8660461,650975.78,6863098.1,entr��e,2018-10-30,rue,st-hyacinthe,"338095,00",31.0,22/05/2014,10906.290322580646
75101_8641_00008_bis,,8,bis,False,8641,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3316332,48.866077000000004,650968.93,6863101.6,entr��e,2018-10-30,rue,st-hyacinthe,"338095,00",31.0,22/05/2014,10906.290322580646
75101_2999_00011,,11,,False,2999,75001.0,PARIS,inconnue,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3255649,48.868113799999996,650525.71,6863331.86,entr��e,2018-10-30,rue,duphot,"17700000,00",224.0,19/02/2014,79017.85714285714
75101_2999_00002,,2,,False,2999,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.325901,48.8676651,650549.94,6863281.76,entr��e,2018-10-30,rue,duphot,"26048816,16",16.0,30/04/2014,1628051.01
75101_1449_00010,,10,,False,1449,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3259129,48.866971,650550.15,6863204.57,entr��e,2018-10-30,rue,cambon,"1038800,00",90.0,19/12/2014,11542.222222222223
75101_1193_00014,,14,,False,1193,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3440098,48.8589633,651870.28,6862303.0,entr��e,2018-10-30,rue,bourdonnais,"40000,00",0.0,03/07/2014,inf
75101_0920_00011,,11,,False,0920,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3447718999999996,48.858843900000004,651926.08,6862289.26,entr��e,2018-10-30,rue,bertin poir��e,"792453,00",0.0,23/12/2014,inf
75101_0920_00015,,15,,False,0920,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3448912999999996,48.8590641,651935.05,6862313.67,entr��e,2018-10-30,rue,bertin poir��e,"792453,00",94.0,23/12/2014,8430.351063829787
75101_2594_00029,,29,,False,2594,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3416276000000003,48.8568703,651693.56,6862071.73,entr��e,2018-10-30,pl,dauphine,"772500,00",50.0,20/06/2014,15450.0
75101_0920_00004,,4,,False,0920,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3446837000000005,48.858242600000004,651919.06,6862222.45,entr��e,2018-10-30,rue,bertin poir��e,"260000,00",24.0,25/02/2014,10833.333333333334
75101_5825_00034,,34,,False,5825,75001.0,PARIS,d��pendance,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3414845,48.8619031,651687.73,6862631.42,entr��e,2018-10-30,rue,louvre,"52000000,00",12.0,14/02/2014,4333333.333333333
75101_4901_00017,,17,,False,4901,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3405345,48.8625771,651618.66,6862706.95,entr��e,2018-10-30,rue,jean-jacques rousseau,"228799,00",22.0,25/07/2014,10399.954545454546
75101_8525_00089,,89,,False,8525,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3492265,48.8620206,652255.82,6862639.78,entr��e,2018-10-30,rue,st-denis,"528000,00",0.0,24/02/2014,inf
75101_8212_00035,,35,,False,8212,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.336616,48.8653729,651333.8,6863020.23,entr��e,2018-10-30,rue,richelieu,"145000,00",19.0,22/03/2014,7631.578947368421
75101_6513_00003,,3,,False,6513,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3454648,48.863789000000004,651981.48,6862838.69,entr��e,2018-10-30,rue,montmartre,"380000,00",40.0,14/05/2014,9500.0
75101_0885_00023,,23,,False,0885,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3468992,48.861101,652084.24,6862538.94,entr��e,2018-10-30,rue,berger,"315000,00",31.0,03/06/2014,10161.290322580646
75101_8525_00076,,76,,False,8525,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3493082000000003,48.8618379,652261.65,6862619.41,entr��e,2018-10-30,rue,st-denis,"266332,50",31.0,17/11/2014,8591.370967741936
75101_8534_00010,,10,,False,8534,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3353249,48.86570510000001,651239.4,6863057.96,entr��e,2018-10-30,rue,ste-anne,"116500,00",25.0,02/06/2014,4660.0
75101_8855_00006,,6,,False,8855,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3424801,48.8617864,651760.66,6862617.84,entr��e,2018-10-30,rue,sauval,"683000,00",70.0,23/12/2014,9757.142857142857
75101_9657_00008,,8,,False,9657,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3345537,48.8670747,651184.11,6863210.72,entr��e,2018-10-30,rue,ventadour,"6400000,00",62.0,26/11/2014,103225.80645161291
75101_2999_00004,,4,,False,2999,75001.0,PARIS,inconnue,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3258522,48.8678006,650546.49,6863296.85,entr��e,2018-10-30,rue,duphot,"26000000,00",490.0,04/04/2014,53061.22448979592
75101_1603_00008,,8,,False,1603,75001.0,PARIS,inconnue,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3279516,48.8657787,650698.58,6863070.72,entr��e,2018-10-30,rue,castiglione,"47520000,00",2336.0,12/11/2014,20342.465753424658
75101_8855_00005,,5,,False,8855,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3423956,48.8618276,651754.5,6862622.47,entr��e,2018-10-30,rue,sauval,"380000,00",60.0,29/01/2014,6333.333333333333
75101_2999_00010,,10,,False,2999,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3257285,48.868142299999995,650537.74,6863334.93,entr��e,2018-10-30,rue,duphot,"526300,00",49.0,07/02/2014,10740.816326530612
75101_9631_00008,,8,,False,9631,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3433275,48.8616097,651822.67,6862597.67,entr��e,2018-10-30,rue,vauvilliers,"470000,00",160.0,16/12/2014,2937.5
75101_5825_00020,,20,,False,5825,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3412558,48.8614598,651670.54,6862582.27,entr��e,2018-10-30,rue,louvre,"480000,00",65.0,13/11/2014,7384.615384615385
75101_0632_00006,,6,,False,0632,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3419765,48.8609838,651722.97,6862528.9,entr��e,2018-10-30,rue,bailleul,"665000,00",48.0,01/04/2014,13854.166666666666
75101_0885_00002,,2,,False,0885,75001.0,PARIS,inconnue,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3489672,48.8607619,652235.64,6862499.98,entr��e,2018-10-30,rue,berger,"500,00",73.0,20/01/2014,6.8493150684931505
75101_7279_00005,,5,,False,7279,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3414936,48.860353499999995,651686.96,6862459.11,entr��e,2018-10-30,rue,perrault,"257500,00",29.0,20/07/2015,8879.310344827587
75101_5824_00022,,22,,False,5824,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3409218999999997,48.8589314,651643.7,6862301.34,entr��e,2018-10-30,quai,louvre,"1254000,00",182.0,21/01/2015,6890.10989010989
75101_0630_00008,,8,,False,0630,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3423781000000004,48.8598503,651751.39,6862402.62,entr��e,2018-10-30,rue,baillet,"645000,00",48.0,04/09/2015,13437.5
75101_0630_00010,,10,,False,0630,75001.0,PARIS,habitation,75101,Paris 1er Arrondissement,Etalab/DGFiP,2.3422542999999996,48.859868,651742.32,6862404.67,entr��e,2018-10-30,rue,baillet,"230000,00",17.0,24/11/2015,13529.411764705883
