OBJECTID;NUM_PAVE;IGDS_LEVEL;LIB_LEVEL;LIB_CLASSE;geo_shape;lat;long
305;164G;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.290633351099137, 48.87353792668901], [2.290629412250202, 48.87355124330803], [2.290629001785616, 48.87355295142672], [2.290694024799827, 48.87355972208266], [2.290698265822667, 48.87354353744743], [2.290697338841635, 48.873543428530084], [2.29063378871866, 48.87353622682528], [2.290633351099137, 48.87353792668901]]]}";48.8735480978;2.29066357143
316;340;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.353039292240012, 48.861191605503414], [2.352937161140177, 48.86121589150685], [2.352943939504693, 48.86122830047829], [2.353046329455656, 48.861204355821876], [2.353039292240012, 48.861191605503414]]]}";48.8612099821;2.35299192228
351;011C;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.323665756840056, 48.866523066599065], [2.323673904679444, 48.86653429960453], [2.323673618496514, 48.86653439781475], [2.323673345582624, 48.86653452397965], [2.323673086182959, 48.86653465921438], [2.323672855186539, 48.86653481169718], [2.323672636341123, 48.86653497324211], [2.323672445992254, 48.86653514484089], [2.323672282683512, 48.86653533368002], [2.323672146531549, 48.86653553076671], [2.323672036266753, 48.866535728899024], [2.323671954510178, 48.866535936185954], [2.323671899910486, 48.86653615172039], [2.323671872572654, 48.866536367408905], [2.323671872496783, 48.866536583251495], [2.323671899682772, 48.86653679924811], [2.323671967890033, 48.86653700558373], [2.3236720497166, 48.86653721289567], [2.323672172447684, 48.86653741953942], [2.32367232267414, 48.866537608351614], [2.323672486531679, 48.86653779724083], [2.32367267652147, 48.86653796829078], [2.323672895252996, 48.86653813050973], [2.323673140128552, 48.866538273990116], [2.323673398751743, 48.86653840855473], [2.323673671227851, 48.86653852611006], [2.323673957580024, 48.86653862485759], [2.323674271427568, 48.86653870577351], [2.323674585508723, 48.86653876870385], [2.323674898460166, 48.86653881364088], [2.32367511633363, 48.8665388319596], [2.323675347966403, 48.86653884046331], [2.32367556619013, 48.866538831803666], [2.32367579816149, 48.866538814228235], [2.323676016747153, 48.86653877769089], [2.323676234074774, 48.86653873305237], [2.323676439251287, 48.86653867935166], [2.323676643309863, 48.86653860675844], [2.323676833725783, 48.86653853498742], [2.323677010744329, 48.86653844515379], [2.323677175611765, 48.86653834625805], [2.323677339232836, 48.8665382383618], [2.32367747434568, 48.866538121310995], [2.323677597295638, 48.866537996097364], [2.32367770662639, 48.866537869907404], [2.323677802443016, 48.866537734647636], [2.32367788337062, 48.866537591209585], [2.323677938399379, 48.866537447625234], [2.323677979808834, 48.86653730306454], [2.323677992698386, 48.86653715024858], [2.3236779932033222, 48.8665370063561], [2.323677966563152, 48.86653685331678], [2.323677938431434, 48.86653671016184], [2.32367788441265, 48.866536565961226], [2.323677803120129, 48.866536422505874], [2.323677706728633, 48.86653628705933], [2.323733734702551, 48.866518596049175], [2.323734320605491, 48.86651840689972], [2.323734879701774, 48.86651818252433], [2.323735398383874, 48.8665179210474], [2.3237358886628128, 48.86651764232241], [2.323736338504219, 48.86651732829442], [2.323736747697854, 48.86651699515053], [2.323737116337313, 48.866516635696414], [2.3237374293232342, 48.86651625794093], [2.323737689370382, 48.86651586279879], [2.323737907289897, 48.86651545752578], [2.323738057276548, 48.86651503478138], [2.323738166358699, 48.86651461270515], [2.323738207414491, 48.86651418035179], [2.323738193806393, 48.866513758481716], [2.323738139433888, 48.86651332648845], [2.323738016778297, 48.866512904002214], [2.323737839482066, 48.866512490200705], [2.3237376075454, 48.866512085083905], [2.3237373222027973, 48.86651169855159], [2.323731408351704, 48.866503847122765], [2.323725467695759, 48.86649596046762], [2.323725044134917, 48.866495510200096], [2.323724580682585, 48.86649508758686], [2.323724049971545, 48.86649470056744], [2.3237234767594233, 48.86649433219408], [2.3237228511660373, 48.86649400849209], [2.323722196597468, 48.86649371160671], [2.323721500552267, 48.8664934594543], [2.323720764498827, 48.86649324394895], [2.323720015605383, 48.86649307243902], [2.323719252485569, 48.86649294671532], [2.323718461520189, 48.866492865801604], [2.323717671450944, 48.86649282086674], [2.323716880681219, 48.866492829888664], [2.323716075813538, 48.866492874804784], [2.323715298882004, 48.866492972940165], [2.323659625695943, 48.866510638067105], [2.323659435122511, 48.86651051198115], [2.323659244315567, 48.86651040388073], [2.323659026246677, 48.86651029562628], [2.323658794184968, 48.866510215172454], [2.323658548503963, 48.86651013374231], [2.323658303824129, 48.86651008019756], [2.323658059039215, 48.86651003474636], [2.323657799131878, 48.86650999910247], [2.3236575267230712, 48.86650998137486], [2.3236572677234, 48.8665099808106], [2.323657008478538, 48.866509999131246], [2.323656750480038, 48.86651002645231], [2.323656490896683, 48.866510070852065], [2.323656231184792, 48.86651012514388], [2.323655999876027, 48.86651019668376], [2.323655768438828, 48.86651027811571], [2.323655550410865, 48.86651037671103], [2.323655345780157, 48.866510493368956], [2.323655154780524, 48.866510610103944], [2.323654991822068, 48.86651077196461], [2.323654841131467, 48.86651093389467], [2.323654718832315, 48.86651111397211], [2.323654608801018, 48.86651129411884], [2.323654540920478, 48.866511482597865], [2.323654486554254, 48.86651168014672], [2.323654473197609, 48.86651186893387], [2.323654473355079, 48.86651206679085], [2.32365449952824, 48.866512255801375], [2.323654554326264, 48.86651244497367], [2.323654622766939, 48.8665126333237], [2.32365473220562, 48.866512813811326], [2.323654853923732, 48.866512993469], [2.323655004383671, 48.86651316429561], [2.323655180975855, 48.866513317282966], [2.32365537267889, 48.86651346136229], [2.323655576661356, 48.86651360461164], [2.323655808244371, 48.866513721935924], [2.323656053586793, 48.866513829445196], [2.323656312665273, 48.86651392893791], [2.323656585619818, 48.86651400962283], [2.323656857444861, 48.86651407231441], [2.323657144485733, 48.86651411800444], [2.3236574304086792, 48.86651414480188], [2.323657730079356, 48.86651416268354], [2.323658016469329, 48.86651415350979], [2.323658316607035, 48.866514135420275], [2.323658601972586, 48.866514100159655], [2.323658888946341, 48.86651404602191], [2.323659161159619, 48.866513973813845], [2.323665756840056, 48.866523066599065]]]}";48.8665141803;2.32369817674
411;083B;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.32157810668428, 48.874580282285734], [2.321535897353026, 48.87458622062167], [2.321541848090183, 48.87460436884495], [2.321584263308359, 48.874598744643905], [2.321603173606372, 48.87459613940686], [2.3216271827509463, 48.87459282380529], [2.321626718887877, 48.874591277010694], [2.321648300637073, 48.87458842070125], [2.321643043461425, 48.87457270912686], [2.321621202463105, 48.87457547673023], [2.321620821412766, 48.87457427125456], [2.321578448119736, 48.87458023745517], [2.32157810668428, 48.874580282285734]]]}";48.8745880946;2.32159113898
452;143C;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.324976451605513, 48.82293517121442], [2.324939371097148, 48.8229772444844], [2.324963474607381, 48.822986248446746], [2.324984281436059, 48.82299402952395], [2.325020449803984, 48.82295265710614], [2.325015861563503, 48.82295103840403], [2.325013259883645, 48.8229539961723], [2.324992151842551, 48.82294581047688], [2.32497778477133, 48.82294024315369], [2.324980618893735, 48.82293700609142], [2.324976451605513, 48.82293517121442]]]}";48.8229660532;2.32497894483
476;440;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.347804026296016, 48.854064431528634], [2.347765681482475, 48.85407689081525], [2.347736615980759, 48.85408633567588], [2.347753219494891, 48.85410911327743], [2.34778409668165, 48.854099307754346], [2.347820425240625, 48.85408776650475], [2.347819212551776, 48.85408611227919], [2.347814892987782, 48.85408747014257], [2.34780083922799, 48.8540685152097], [2.347805730151121, 48.854066914038164], [2.347804026296016, 48.854064431528634]]]}";48.8540874631;2.34777675512
487;133F;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.358960347073352, 48.821509424824875], [2.358933068408762, 48.8215056801699], [2.358927818500547, 48.821522354387916], [2.3589183394868423, 48.82155243635543], [2.358920068979723, 48.82155267946608], [2.358920599049982, 48.8215509977715], [2.358944378691571, 48.821554301862186], [2.358943481266138, 48.82155717056618], [2.358945224378566, 48.82155741374948], [2.358954622331558, 48.82152760925353], [2.358960347073352, 48.821509424824875]]]}";48.8215302568;2.35893958133
534;122C;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.396510454855643, 48.83938820292477], [2.39647983466261, 48.83939302100869], [2.396479562787401, 48.83939296747405], [2.39647929070403, 48.83939293192558], [2.396479017049876, 48.83939291435642], [2.396478731040539, 48.83939290481919], [2.396478459798827, 48.839392914243014], [2.396478173362548, 48.83939294157741], [2.396477914080418, 48.83939297714307], [2.396477642318046, 48.83939303153237], [2.396477382609075, 48.83939310396961], [2.396477137688451, 48.83939319356941], [2.396476906277368, 48.83939329313032], [2.396476674772462, 48.839393400784985], [2.396476470307261, 48.83939352656332], [2.396476280828359, 48.83939365241724], [2.396476103298727, 48.83939380531229], [2.396475953016859, 48.83939395834481], [2.396475817617362, 48.83939412044604], [2.396475709465631, 48.83939428268473], [2.3964756270016982, 48.83939446214089], [2.396475559513655, 48.83939464257194], [2.396475505555773, 48.83939483116555], [2.396475491107427, 48.83939501995849], [2.396475505269469, 48.83939520889573], [2.396475533055394, 48.83939539790177], [2.396475588099599, 48.83939558614593], [2.396475670381363, 48.83939577542688], [2.396475778767253, 48.83939594595295], [2.396475915763533, 48.83939611662342], [2.396476065125512, 48.83939627836262], [2.396476229577928, 48.83939643118434], [2.396476420020027, 48.83939657514359], [2.396476637918361, 48.839396701254145], [2.396469609686529, 48.839397810681035], [2.396469841980991, 48.839398458493626], [2.396444670605558, 48.839402428081975], [2.396449564291514, 48.83941598725784], [2.396474749307424, 48.83941201683792], [2.396475035804581, 48.83941280792239], [2.3964867499849243, 48.83941095857939], [2.396495307239661, 48.83943464955149], [2.396495047834153, 48.83943457809262], [2.396494774710833, 48.83943451465873], [2.396494502731364, 48.83943447011724], [2.39649421702367, 48.83943443450007], [2.39649393100369, 48.839434425862194], [2.396493644889992, 48.83943442531804], [2.396493358453495, 48.839434452652505], [2.396493071912765, 48.839434488980025], [2.396492800150293, 48.83943454336931], [2.396492528189873, 48.839434614845466], [2.396492268376484, 48.83943469627587], [2.396492023351663, 48.83943479486877], [2.396491791836192, 48.83943490342276], [2.3964915751092892, 48.83943502913924], [2.396491384059594, 48.83943517297251], [2.396491206633994, 48.83943531687451], [2.396491043986447, 48.839435478838254], [2.396490907120238, 48.8394356499257], [2.396490798864439, 48.83943582115747], [2.396490704128403, 48.83943600145109], [2.39649063518422, 48.83943618996905], [2.396490594850448, 48.8394363786314], [2.396490581764565, 48.839436567431164], [2.39649059592657, 48.83943675636846], [2.3964906237125723, 48.83943694537444], [2.396490691122583, 48.83943712468739], [2.396490773404465, 48.83943731396834], [2.396490883153013, 48.83943748450129], [2.396491018787033, 48.83943765516481], [2.396491169511496, 48.83943781691087], [2.396491346225662, 48.839437969794425], [2.396491536772084, 48.83943810476056], [2.396491742304923, 48.839438239802284], [2.396491974046036, 48.83943834709606], [2.396492219400732, 48.83943845535789], [2.396492477235678, 48.83943854479608], [2.39649273663079, 48.8394386171543], [2.396493009868671, 48.839438670695785], [2.396493295576286, 48.83943870631294], [2.396493581388031, 48.83943873293702], [2.396493867397622, 48.83943874247422], [2.3964941536259863, 48.83943873312594], [2.396494440062507, 48.83943870579153], [2.396494725344967, 48.83943866046401], [2.396494998459466, 48.83943860698089], [2.396495256806321, 48.8394385345367], [2.396495515361433, 48.839438444106335], [2.396495760490495, 48.83943833652037], [2.396495978475592, 48.83943821980382], [2.396496196575331, 48.83943809319489], [2.396496387625024, 48.839437949361646], [2.396526448291906, 48.839433212091414], [2.396564342511214, 48.839427239036816], [2.396564559567953, 48.83942732017492], [2.39656477819545, 48.839427383333714], [2.396565009198948, 48.83942743666196], [2.396565241658569, 48.839427481903314], [2.396565486598412, 48.839427508321016], [2.396565731736076, 48.83942751765188], [2.396565976988371, 48.839427517090364], [2.396566222438386, 48.83942749944197], [2.3965664543789362, 48.83942747183244], [2.39656668515499, 48.83942742712917], [2.396566917407889, 48.83942737254044], [2.396567148392176, 48.839427309851004], [2.396567352336708, 48.83942722903794], [2.396567556395769, 48.83942713833252], [2.396567733404765, 48.839427030402774], [2.3965679104136592, 48.839426922473], [2.396568074006894, 48.83942679648835], [2.396568210352244, 48.83942667036625], [2.39656833327132, 48.839426527088534], [2.396568441214597, 48.83942638283595], [2.396568523365911, 48.83942623035899], [2.396568590541326, 48.8394260769071], [2.396568645444856, 48.83942592429271], [2.396568671842097, 48.839425762540884], [2.396568672353773, 48.83942560065845], [2.396568657879036, 48.83942543870045], [2.396568617518937, 48.83942527661187], [2.3965685620682082, 48.839425123440776], [2.3965684807216032, 48.839424971038426], [2.396568385646891, 48.8394248275604], [2.396568275596279, 48.83942468310749], [2.3965681395455762, 48.83942454841638], [2.396567989766764, 48.839424422649635], [2.396567826259843, 48.83942430580722], [2.396567635400925, 48.839424197820456], [2.3965674444378893, 48.839424098826804], [2.396567239632319, 48.839424018649886], [2.396567022471371, 48.83942394650489], [2.396552655590785, 48.839384250879846], [2.396552764885924, 48.83938410753345], [2.39655284704773, 48.83938395415718], [2.396552927836706, 48.83938380167336], [2.396552969126566, 48.8393836480909], [2.396553009147817, 48.83938348640778], [2.396553009659541, 48.839383324525386], [2.396552995184965, 48.83938316256737], [2.396552968448828, 48.839383000547514], [2.396552912987778, 48.839382848275704], [2.396552845275679, 48.839382695042744], [2.396552748942786, 48.83938254256477], [2.396552640244315, 48.83938239901798], [2.396552504204174, 48.83938226342755], [2.396552354425521, 48.83938213766078], [2.39655218955635, 48.8393820208115], [2.396552012415306, 48.83938190479966], [2.396551821452456, 48.83938180580597], [2.396551618123925, 48.83938171574349], [2.396551413224838, 48.83938164366029], [2.396551180963259, 48.83938158133204], [2.396550949970289, 48.8393815271045], [2.396550718758771, 48.83938149176235], [2.396550472467146, 48.83938146443845], [2.396550227319289, 48.839381456006855], [2.396549982077724, 48.839381455669034], [2.396549737979826, 48.8393814742236], [2.396549506049883, 48.83938150093376], [2.396549273901289, 48.839381546529424], [2.396549042917184, 48.839381609218826], [2.396548824194642, 48.83938167197006], [2.396548606615865, 48.83938175361365], [2.396548416087223, 48.83938185248158], [2.39654822555858, 48.83938195134951], [2.396548048445577, 48.83938206827231], [2.396547898476415, 48.83938219432566], [2.396547763389431, 48.83938232944774], [2.396510454855643, 48.83938820292477]]]}";48.8394093929;2.39651586832
629;104A;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.370464294564368, 48.88261491493629], [2.370464268976951, 48.882617369968074], [2.370465768960852, 48.88261736886197], [2.370466363552187, 48.88256953671429], [2.370435575509694, 48.88256946475386], [2.370435498409138, 48.88261735088445], [2.370436998382167, 48.882617350678004], [2.3704369963742122, 48.88261492248101], [2.370464294564368, 48.88261491493629]]]}";48.8825922748;2.37045080585
662;011A;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.347227201836477, 48.85864740755487], [2.347232549482607, 48.85866943932266], [2.347238741753653, 48.858694986759204], [2.34728664641966, 48.85869000035422], [2.347281243329855, 48.85866477649396], [2.347276387185283, 48.858642133153246], [2.3472763193676602, 48.85864199788084], [2.347276224168311, 48.85864187235192], [2.347276128968963, 48.85864174682301], [2.347276005047505, 48.85864162923158], [2.347275868736085, 48.85864152146541], [2.347275720045967, 48.858641422625254], [2.3472755562514243, 48.85864133269618], [2.347275392344118, 48.85864125175997], [2.347275201066352, 48.85864117966802], [2.347275011027572, 48.85864111747563], [2.347274805895531, 48.85864106329511], [2.347274601901081, 48.858641027107765], [2.347274397794069, 48.85864099991331], [2.347274179934076, 48.85864098253667], [2.347273975488973, 48.85864098232089], [2.347273757302258, 48.85864099102361], [2.3472735525079003, 48.858641018685766], [2.34727333409596, 48.85864104537428], [2.347273144079304, 48.85864109020468], [2.347272938845559, 48.85864115293906], [2.34727276222136, 48.85864121672886], [2.347272585383, 48.8586412976051], [2.347272407069161, 48.85864138746687], [2.347272257263271, 48.85864148647757], [2.347272120985033, 48.85864159365625], [2.347271998324377, 48.85864170180855], [2.347271890430259, 48.85864182802832], [2.347271794813341, 48.85864195341583], [2.347271712814205, 48.85864207977688], [2.347271657971471, 48.85864221438025], [2.347271618007836, 48.85864235805823], [2.347271590411633, 48.858642493709546], [2.3472715763429832, 48.858642637528845], [2.347271589532232, 48.85864278149676], [2.347271631466124, 48.85864291572864], [2.347271685654685, 48.85864305092671], [2.347271753472297, 48.85864318619912], [2.347271835042688, 48.858643311653715], [2.347271931604944, 48.85864343719007], [2.347272054163481, 48.85864355477402], [2.3472721904749, 48.85864366254019], [2.3472723267863183, 48.85864377030637], [2.347272489218049, 48.858643860228], [2.347272666754208, 48.85864394123855], [2.34727274914601, 48.858644327509104], [2.347231631322124, 48.858648621557336], [2.347231372365561, 48.85864753283062], [2.347231508767835, 48.858647415759854], [2.347231631642662, 48.85864729052112], [2.347231727383626, 48.85864715524151], [2.347231821750305, 48.85864702085377], [2.347231890346036, 48.85864687643264], [2.347231931672598, 48.85864673276203], [2.347231958120064, 48.85864658001681], [2.347231972188825, 48.85864643619756], [2.347231957749541, 48.85864628322931], [2.3472319309315512, 48.858646139187044], [2.34723187685566, 48.858645994996074], [2.347231807776737, 48.85864585162261], [2.347231726443047, 48.85864570728294], [2.347231617614848, 48.858645581679625], [2.347231495157799, 48.858645456002], [2.347231358959132, 48.858645339242905], [2.347231209131514, 48.85864522240945], [2.347231031820756, 48.85864512341312], [2.347230854397227, 48.85864503340963], [2.347230663232179, 48.85864495232468], [2.347230459575857, 48.858644889158626], [2.347230254556518, 48.85864482598511], [2.347230037034536, 48.85864478162976], [2.347229817935667, 48.858644754353435], [2.347229600188345, 48.858644727983865], [2.347229368485429, 48.858644727619286], [2.34722913678241, 48.85864472725472], [2.347228918471836, 48.85864474584957], [2.34722870131, 48.8586447815383], [2.347228482672578, 48.85864482621252], [2.347228278903083, 48.85864488086067], [2.347228073556597, 48.85864495258785], [2.347227883201977, 48.858645024396814], [2.347227706250862, 48.85864511426593], [2.347227529187077, 48.858645213127915], [2.347227379155849, 48.85864533012433], [2.347227242753571, 48.85864544719516], [2.34722711986747, 48.85864557333315], [2.3472270106215882, 48.85864569864621], [2.347226916130859, 48.85864584292612], [2.347226847659054, 48.858645977455126], [2.347226792692261, 48.85864612195062], [2.34722676624478, 48.85864627469583], [2.347226752176004, 48.85864641851511], [2.34722676525246, 48.858646571475916], [2.347226793433351, 48.85864671552565], [2.347226833778874, 48.85864686773588], [2.347226902846516, 48.85864701200861], [2.3472269843041342, 48.85864714645613], [2.347227079379436, 48.858647281877225], [2.347227201836477, 48.85864740755487]]]}";48.8586690588;2.34725730053
721;102A;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.358311575877099, 48.875908961483006], [2.358342362761132, 48.87594610536202], [2.358340985630986, 48.87594699551655], [2.358323116641353, 48.87592539843577], [2.358300216969645, 48.875933649390845], [2.358296386483429, 48.875935025524484], [2.358318415406241, 48.875961594847055], [2.358332533956125, 48.875978624787535], [2.35838663697131, 48.87595910872963], [2.358364170066991, 48.87593200916255], [2.35835048945579, 48.875915510381326], [2.358346672605722, 48.87591688658966], [2.358333508837555, 48.87590104439307], [2.358311575877099, 48.875908961483006]]]}";48.875942769;2.35834001339
734;054B;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.341272794924308, 48.84823899728695], [2.341273585282464, 48.84824029221863], [2.341276746446174, 48.84823945613176], [2.341251779549617, 48.848198539931616], [2.341230006142106, 48.84820425148863], [2.3412545220927212, 48.848244834246195], [2.341257683256909, 48.84824399815983], [2.3412571386420042, 48.84824309850034], [2.341272794924308, 48.84823899728695]]]}";48.8482214114;2.34125306103
740;204F;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.410412361553814, 48.85360651555648], [2.410408349087037, 48.8536300245379], [2.410404363374891, 48.85365333669326], [2.410448643090697, 48.85365663513945], [2.410452358742754, 48.853634906304045], [2.41045665622085, 48.85360981407377], [2.410451926996635, 48.8536094661079], [2.41045165675271, 48.853611067415216], [2.410416833966898, 48.853608481984956], [2.410417104415389, 48.85360686269174], [2.410412361553814, 48.85360651555648]]]}";48.8536322018;2.41043039902
784;172B;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.297946804059257, 48.884651640599536], [2.297945480877139, 48.88465227856233], [2.297988389588926, 48.88469116912724], [2.298024198812099, 48.88467383398467], [2.297981330418776, 48.88463508756183], [2.29798000734661, 48.88463571743166], [2.297946804059257, 48.884651640599536]]]}";48.884663102;2.29798484811
799;320;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.366469193523284, 48.86323917618497], [2.366456298593327, 48.86326080730633], [2.366443702738154, 48.86328194357104], [2.366489289425745, 48.86329379272951], [2.366501789339485, 48.863273034576466], [2.366517175872187, 48.863247491000614], [2.366513630897065, 48.86324655670355], [2.3665109082967692, 48.863251080384195], [2.366472179486883, 48.863241018560124], [2.366472737352787, 48.86324009249042], [2.366469193523284, 48.86323917618497]]]}";48.86326675;2.36647931018
810;193J;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);"{""type"": ""Polygon"", ""coordinates"": [[[2.398733202370607, 48.875378970555566], [2.398712983443795, 48.87538990739558], [2.398712113933008, 48.87539200296759], [2.398713847117465, 48.875393395744815], [2.398715427638558, 48.87539254122461], [2.39873696195485, 48.875409858100525], [2.398735381423306, 48.875410713520296], [2.398737141564281, 48.8754121334125], [2.398740468417283, 48.875412005330084], [2.398763194006387, 48.87539970869535], [2.398795865125747, 48.875382029143054], [2.398768380144474, 48.87535993122063], [2.398733202370607, 48.875378970555566]]]}";48.8753861732;2.39875404907
